id_transacao,id_cliente,data_transacao,valor_transacao,categoria_transacao,metodo_pagamento,valor_com_taxa,transacao_valida
7558,388,2023-11-11 21:00:00,159.15,Transporte,Transferência Bancária,167.10750000000002,True
7559,429,2023-11-11 22:00:00,884.33,Educação,Cartão de Débito,928.5465,True
7560,858,2023-11-11 23:00:00,175.37,Educação,Transferência Bancária,184.13850000000002,True
7561,284,2023-11-12 00:00:00,230.56,Alimentação,Cartão de Débito,242.08800000000002,True
7562,864,2023-11-12 01:00:00,136.77,Educação,Cartão de Débito,143.60850000000002,True
7563,237,2023-11-12 02:00:00,445.96,Entretenimento,Dinheiro,468.258,True
7564,194,2023-11-12 03:00:00,888.83,Saúde,Transferência Bancária,933.2715000000001,True
7565,287,2023-11-12 04:00:00,259.92,Alimentação,Transferência Bancária,272.91600000000005,True
7566,771,2023-11-12 05:00:00,380.02,Saúde,Cartão de Crédito,399.021,True
7567,758,2023-11-12 06:00:00,847.61,Entretenimento,Transferência Bancária,889.9905,True
7568,136,2023-11-12 07:00:00,621.64,Saúde,Cartão de Débito,652.722,True
7569,792,2023-11-12 08:00:00,754.1,Educação,Cartão de Débito,791.8050000000001,True
7570,783,2023-11-12 09:00:00,221.86,Saúde,Transferência Bancária,232.95300000000003,True
7571,171,2023-11-12 10:00:00,719.32,Transporte,Dinheiro,755.2860000000001,True
7572,159,2023-11-12 11:00:00,235.33,Entretenimento,Dinheiro,247.09650000000002,True
7573,201,2023-11-12 12:00:00,987.44,Transporte,Cartão de Crédito,1036.8120000000001,True
7574,487,2023-11-12 13:00:00,564.29,Saúde,Cartão de Crédito,592.5045,True
7575,557,2023-11-12 14:00:00,698.68,Transporte,Cartão de Débito,733.614,True
7576,962,2023-11-12 15:00:00,127.22,Alimentação,Transferência Bancária,133.58100000000002,True
7577,776,2023-11-12 16:00:00,258.15,Saúde,Cartão de Débito,271.0575,True
7578,583,2023-11-12 17:00:00,148.34,Transporte,Cartão de Débito,155.757,True
7579,504,2023-11-12 18:00:00,396.27,Educação,Transferência Bancária,416.0835,True
7580,876,2023-11-12 19:00:00,291.29,Saúde,Cartão de Débito,305.85450000000003,True
7581,371,2023-11-12 20:00:00,735.59,Alimentação,Cartão de Débito,772.3695,True
7582,103,2023-11-12 21:00:00,117.62,Educação,Dinheiro,123.501,True
7583,125,2023-11-12 22:00:00,754.54,Saúde,Cartão de Crédito,792.2669999999999,True
7584,313,2023-11-12 23:00:00,55.25,Educação,Dinheiro,58.0125,True
7585,976,2023-11-13 00:00:00,210.0,Saúde,Cartão de Crédito,220.5,True
7586,995,2023-11-13 01:00:00,794.05,Saúde,Cartão de Crédito,833.7524999999999,True
7587,798,2023-11-13 02:00:00,745.35,Entretenimento,Cartão de Crédito,782.6175000000001,True
7588,458,2023-11-13 03:00:00,481.56,Transporte,Dinheiro,505.63800000000003,True
7589,230,2023-11-13 04:00:00,59.48,Saúde,Transferência Bancária,62.454,True
7590,658,2023-11-13 05:00:00,613.79,Alimentação,Cartão de Débito,644.4795,True
7591,882,2023-11-13 06:00:00,412.66,Transporte,Transferência Bancária,433.29300000000006,True
7592,197,2023-11-13 07:00:00,323.36,Entretenimento,Transferência Bancária,339.528,True
7593,885,2023-11-13 08:00:00,644.01,Transporte,Cartão de Crédito,676.2105,True
7594,733,2023-11-13 09:00:00,442.25,Transporte,Cartão de Crédito,464.3625,True
7595,423,2023-11-13 10:00:00,101.5,Saúde,Dinheiro,106.575,True
7596,572,2023-11-13 11:00:00,916.79,Alimentação,Dinheiro,962.6295,True
7597,610,2023-11-13 12:00:00,780.71,Saúde,Cartão de Débito,819.7455000000001,True
7598,171,2023-11-13 13:00:00,65.81,Alimentação,Transferência Bancária,69.10050000000001,True
7599,382,2023-11-13 14:00:00,529.81,Alimentação,Transferência Bancária,556.3004999999999,True
7600,173,2023-11-13 15:00:00,92.54,Educação,Cartão de Débito,97.16700000000002,True
7601,663,2023-11-13 16:00:00,838.92,Saúde,Cartão de Crédito,880.866,True
7602,453,2023-11-13 17:00:00,616.88,Entretenimento,Dinheiro,647.724,True
7603,350,2023-11-13 18:00:00,180.72,Transporte,Cartão de Débito,189.756,True
7604,902,2023-11-13 19:00:00,30.53,Educação,Transferência Bancária,32.0565,False
7605,952,2023-11-13 20:00:00,41.27,Entretenimento,Cartão de Débito,43.33350000000001,False
7606,634,2023-11-13 21:00:00,512.29,Saúde,Cartão de Débito,537.9045,True
7607,494,2023-11-13 22:00:00,737.03,Alimentação,Transferência Bancária,773.8815,True
7608,620,2023-11-13 23:00:00,129.63,Saúde,Transferência Bancária,136.1115,True
7609,4,2023-11-14 00:00:00,229.07,Saúde,Dinheiro,240.5235,True
7610,93,2023-11-14 01:00:00,333.99,Educação,Dinheiro,350.6895,True
7611,919,2023-11-14 02:00:00,225.9,Entretenimento,Transferência Bancária,237.19500000000002,True
7612,6,2023-11-14 03:00:00,397.42,Educação,Dinheiro,417.29100000000005,True
7613,288,2023-11-14 04:00:00,564.02,Entretenimento,Dinheiro,592.221,True
7614,618,2023-11-14 05:00:00,688.09,Educação,Dinheiro,722.4945,True
7615,146,2023-11-14 06:00:00,964.14,Transporte,Transferência Bancária,1012.347,True
7616,783,2023-11-14 07:00:00,931.54,Alimentação,Cartão de Crédito,978.117,True
7617,424,2023-11-14 08:00:00,574.43,Alimentação,Cartão de Crédito,603.1514999999999,True
7618,890,2023-11-14 09:00:00,736.81,Alimentação,Dinheiro,773.6505,True
7619,608,2023-11-14 10:00:00,951.36,Transporte,Cartão de Crédito,998.9280000000001,True
7620,457,2023-11-14 11:00:00,92.64,Transporte,Dinheiro,97.272,True
7621,741,2023-11-14 12:00:00,15.58,Alimentação,Cartão de Crédito,16.359,False
7622,202,2023-11-14 13:00:00,39.5,Alimentação,Cartão de Crédito,41.475,False
7623,212,2023-11-14 14:00:00,567.72,Entretenimento,Cartão de Débito,596.1060000000001,True
7624,6,2023-11-14 15:00:00,765.21,Entretenimento,Dinheiro,803.4705,True
7625,624,2023-11-14 16:00:00,373.4,Saúde,Cartão de Crédito,392.07,True
7626,376,2023-11-14 17:00:00,549.79,Educação,Cartão de Crédito,577.2795,True
7627,891,2023-11-14 18:00:00,521.2,Entretenimento,Cartão de Débito,547.2600000000001,True
7628,447,2023-11-14 19:00:00,103.82,Entretenimento,Cartão de Crédito,109.011,True
7629,835,2023-11-14 20:00:00,328.37,Entretenimento,Cartão de Débito,344.7885,True
7630,106,2023-11-14 21:00:00,29.24,Entretenimento,Cartão de Crédito,30.701999999999998,False
7631,651,2023-11-14 22:00:00,119.6,Transporte,Cartão de Débito,125.58,True
7632,811,2023-11-14 23:00:00,813.74,Saúde,Cartão de Débito,854.427,True
7633,401,2023-11-15 00:00:00,831.12,Entretenimento,Transferência Bancária,872.676,True
7634,96,2023-11-15 01:00:00,803.93,Educação,Dinheiro,844.1265,True
7635,388,2023-11-15 02:00:00,729.55,Entretenimento,Transferência Bancária,766.0275,True
7636,959,2023-11-15 03:00:00,795.38,Transporte,Dinheiro,835.149,True
7637,452,2023-11-15 04:00:00,674.27,Alimentação,Cartão de Crédito,707.9835,True
7638,849,2023-11-15 05:00:00,673.14,Alimentação,Dinheiro,706.797,True
7639,809,2023-11-15 06:00:00,670.69,Saúde,Transferência Bancária,704.2245,True
7640,979,2023-11-15 07:00:00,518.9,Alimentação,Dinheiro,544.845,True
7641,901,2023-11-15 08:00:00,369.71,Entretenimento,Transferência Bancária,388.1955,True
7642,416,2023-11-15 09:00:00,732.89,Transporte,Dinheiro,769.5345,True
7643,726,2023-11-15 10:00:00,305.66,Saúde,Cartão de Crédito,320.94300000000004,True
7644,504,2023-11-15 11:00:00,547.47,Entretenimento,Cartão de Crédito,574.8435000000001,True
7645,454,2023-11-15 12:00:00,439.02,Alimentação,Dinheiro,460.971,True
7646,291,2023-11-15 13:00:00,283.86,Educação,Dinheiro,298.05300000000005,True
7647,534,2023-11-15 14:00:00,974.94,Entretenimento,Cartão de Crédito,1023.6870000000001,True
7648,193,2023-11-15 15:00:00,266.16,Educação,Dinheiro,279.468,True
7649,980,2023-11-15 16:00:00,316.2,Educação,Cartão de Débito,332.01,True
7650,150,2023-11-15 17:00:00,169.97,Saúde,Cartão de Crédito,178.4685,True
7651,880,2023-11-15 18:00:00,824.75,Transporte,Cartão de Crédito,865.9875000000001,True
7652,759,2023-11-15 19:00:00,590.72,Alimentação,Transferência Bancária,620.2560000000001,True
7653,779,2023-11-15 20:00:00,616.91,Alimentação,Transferência Bancária,647.7555,True
7654,973,2023-11-15 21:00:00,822.36,Entretenimento,Cartão de Débito,863.4780000000001,True
7655,763,2023-11-15 22:00:00,349.49,Alimentação,Dinheiro,366.96450000000004,True
7656,515,2023-11-15 23:00:00,201.7,Saúde,Cartão de Débito,211.785,True
7657,393,2023-11-16 00:00:00,206.42,Alimentação,Dinheiro,216.74099999999999,True
7658,316,2023-11-16 01:00:00,735.29,Entretenimento,Transferência Bancária,772.0545,True
7659,76,2023-11-16 02:00:00,617.97,Alimentação,Dinheiro,648.8685,True
7660,599,2023-11-16 03:00:00,214.28,Transporte,Transferência Bancária,224.994,True
7661,270,2023-11-16 04:00:00,153.61,Educação,Cartão de Crédito,161.2905,True
7662,225,2023-11-16 05:00:00,129.48,Educação,Cartão de Crédito,135.954,True
7663,530,2023-11-16 06:00:00,631.52,Educação,Dinheiro,663.096,True
7664,113,2023-11-16 07:00:00,10.12,Transporte,Transferência Bancária,10.626,False
7665,251,2023-11-16 08:00:00,28.14,Saúde,Cartão de Débito,29.547,False
7666,233,2023-11-16 09:00:00,395.66,Entretenimento,Transferência Bancária,415.44300000000004,True
7667,841,2023-11-16 10:00:00,694.44,Transporte,Transferência Bancária,729.162,True
7668,791,2023-11-16 11:00:00,698.09,Entretenimento,Transferência Bancária,732.9945,True
7669,714,2023-11-16 12:00:00,435.82,Saúde,Cartão de Crédito,457.611,True
7670,83,2023-11-16 13:00:00,694.16,Transporte,Transferência Bancária,728.868,True
7671,125,2023-11-16 14:00:00,525.89,Alimentação,Dinheiro,552.1845,True
7672,175,2023-11-16 15:00:00,977.16,Saúde,Cartão de Crédito,1026.018,True
7673,69,2023-11-16 16:00:00,170.84,Educação,Cartão de Crédito,179.382,True
7674,47,2023-11-16 17:00:00,604.66,Transporte,Cartão de Crédito,634.893,True
7675,884,2023-11-16 18:00:00,496.33,Saúde,Transferência Bancária,521.1465000000001,True
7676,256,2023-11-16 19:00:00,202.52,Saúde,Cartão de Débito,212.64600000000002,True
7677,727,2023-11-16 20:00:00,752.49,Transporte,Transferência Bancária,790.1145,True
7678,30,2023-11-16 21:00:00,282.75,Educação,Transferência Bancária,296.8875,True
7679,281,2023-11-16 22:00:00,387.89,Educação,Cartão de Débito,407.2845,True
7680,924,2023-11-16 23:00:00,381.08,Saúde,Transferência Bancária,400.134,True
7681,994,2023-11-17 00:00:00,251.76,Entretenimento,Dinheiro,264.348,True
7682,237,2023-11-17 01:00:00,436.4,Saúde,Cartão de Débito,458.21999999999997,True
7683,248,2023-11-17 02:00:00,478.61,Transporte,Dinheiro,502.5405,True
7684,368,2023-11-17 03:00:00,746.78,Transporte,Dinheiro,784.119,True
7685,495,2023-11-17 04:00:00,767.42,Transporte,Cartão de Crédito,805.7909999999999,True
7686,25,2023-11-17 05:00:00,166.97,Educação,Cartão de Crédito,175.3185,True
7687,586,2023-11-17 06:00:00,596.84,Alimentação,Cartão de Débito,626.682,True
7688,718,2023-11-17 07:00:00,897.24,Transporte,Transferência Bancária,942.1020000000001,True
7689,490,2023-11-17 08:00:00,117.7,Transporte,Dinheiro,123.58500000000001,True
7690,494,2023-11-17 09:00:00,478.18,Entretenimento,Transferência Bancária,502.08900000000006,True
7691,314,2023-11-17 10:00:00,752.85,Entretenimento,Dinheiro,790.4925000000001,True
7692,606,2023-11-17 11:00:00,615.38,Saúde,Cartão de Crédito,646.149,True
7693,375,2023-11-17 12:00:00,109.58,Saúde,Cartão de Crédito,115.059,True
7694,639,2023-11-17 13:00:00,402.64,Saúde,Cartão de Crédito,422.772,True
7695,937,2023-11-17 14:00:00,512.17,Transporte,Cartão de Débito,537.7785,True
7696,25,2023-11-17 15:00:00,995.89,Entretenimento,Dinheiro,1045.6845,True
7697,334,2023-11-17 16:00:00,186.82,Saúde,Transferência Bancária,196.161,True
7698,355,2023-11-17 17:00:00,982.6,Entretenimento,Dinheiro,1031.73,True
7699,116,2023-11-17 18:00:00,382.39,Transporte,Transferência Bancária,401.5095,True
7700,48,2023-11-17 19:00:00,208.32,Transporte,Transferência Bancária,218.736,True
7701,738,2023-11-17 20:00:00,419.97,Saúde,Transferência Bancária,440.96850000000006,True
7702,778,2023-11-17 21:00:00,617.86,Transporte,Dinheiro,648.753,True
7703,99,2023-11-17 22:00:00,221.36,Transporte,Cartão de Crédito,232.42800000000003,True
7704,459,2023-11-17 23:00:00,298.52,Entretenimento,Cartão de Débito,313.44599999999997,True
7705,523,2023-11-18 00:00:00,856.0,Alimentação,Cartão de Débito,898.8000000000001,True
7706,597,2023-11-18 01:00:00,999.02,Educação,Cartão de Crédito,1048.971,True
7707,405,2023-11-18 02:00:00,324.99,Saúde,Cartão de Débito,341.2395,True
7708,214,2023-11-18 03:00:00,157.37,Alimentação,Transferência Bancária,165.23850000000002,True
7709,685,2023-11-18 04:00:00,795.24,Saúde,Cartão de Débito,835.0020000000001,True
7710,903,2023-11-18 05:00:00,604.45,Alimentação,Dinheiro,634.6725000000001,True
7711,503,2023-11-18 06:00:00,109.4,Transporte,Cartão de Crédito,114.87,True
7712,721,2023-11-18 07:00:00,947.3,Saúde,Cartão de Crédito,994.665,True
7713,448,2023-11-18 08:00:00,87.27,Alimentação,Cartão de Crédito,91.6335,True
7714,894,2023-11-18 09:00:00,629.1,Educação,Cartão de Crédito,660.5550000000001,True
7715,576,2023-11-18 10:00:00,429.7,Transporte,Dinheiro,451.185,True
7716,258,2023-11-18 11:00:00,561.06,Saúde,Transferência Bancária,589.1129999999999,True
7717,844,2023-11-18 12:00:00,221.08,Saúde,Transferência Bancária,232.13400000000001,True
7718,121,2023-11-18 13:00:00,691.23,Alimentação,Transferência Bancária,725.7915,True
7719,810,2023-11-18 14:00:00,960.12,Saúde,Cartão de Débito,1008.1260000000001,True
7720,978,2023-11-18 15:00:00,463.84,Transporte,Transferência Bancária,487.032,True
7721,54,2023-11-18 16:00:00,527.73,Entretenimento,Cartão de Débito,554.1165000000001,True
7722,331,2023-11-18 17:00:00,247.41,Alimentação,Dinheiro,259.7805,True
7723,784,2023-11-18 18:00:00,892.95,Educação,Cartão de Débito,937.5975000000001,True
7724,241,2023-11-18 19:00:00,971.46,Saúde,Transferência Bancária,1020.0330000000001,True
7725,755,2023-11-18 20:00:00,788.43,Transporte,Cartão de Crédito,827.8515,True
7726,530,2023-11-18 21:00:00,547.35,Saúde,Dinheiro,574.7175000000001,True
7727,483,2023-11-18 22:00:00,957.23,Educação,Transferência Bancária,1005.0915000000001,True
7728,187,2023-11-18 23:00:00,162.31,Transporte,Transferência Bancária,170.4255,True
7729,858,2023-11-19 00:00:00,483.71,Educação,Transferência Bancária,507.8955,True
7730,656,2023-11-19 01:00:00,542.23,Transporte,Dinheiro,569.3415,True
7731,262,2023-11-19 02:00:00,497.0,Entretenimento,Cartão de Crédito,521.85,True
7732,953,2023-11-19 03:00:00,804.39,Transporte,Cartão de Crédito,844.6095,True
7733,364,2023-11-19 04:00:00,673.7,Educação,Cartão de Crédito,707.3850000000001,True
7734,491,2023-11-19 05:00:00,135.39,Alimentação,Transferência Bancária,142.15949999999998,True
7735,431,2023-11-19 06:00:00,352.99,Entretenimento,Cartão de Débito,370.6395,True
7736,239,2023-11-19 07:00:00,345.69,Saúde,Transferência Bancária,362.97450000000003,True
7737,304,2023-11-19 08:00:00,569.98,Entretenimento,Cartão de Crédito,598.479,True
7738,298,2023-11-19 09:00:00,298.54,Entretenimento,Dinheiro,313.46700000000004,True
7739,76,2023-11-19 10:00:00,126.1,Saúde,Cartão de Débito,132.405,True
7740,700,2023-11-19 11:00:00,657.15,Transporte,Cartão de Débito,690.0075,True
7741,333,2023-11-19 12:00:00,852.53,Entretenimento,Transferência Bancária,895.1565,True
7742,900,2023-11-19 13:00:00,932.29,Entretenimento,Dinheiro,978.9045,True
7743,999,2023-11-19 14:00:00,972.85,Alimentação,Cartão de Débito,1021.4925000000001,True
7744,758,2023-11-19 15:00:00,783.31,Alimentação,Cartão de Crédito,822.4755,True
7745,642,2023-11-19 16:00:00,148.31,Educação,Transferência Bancária,155.7255,True
7746,474,2023-11-19 17:00:00,854.58,Saúde,Transferência Bancária,897.3090000000001,True
7747,827,2023-11-19 18:00:00,405.96,Transporte,Cartão de Crédito,426.258,True
7748,923,2023-11-19 19:00:00,732.61,Transporte,Cartão de Crédito,769.2405,True
7749,283,2023-11-19 20:00:00,535.96,Educação,Cartão de Crédito,562.758,True
7750,591,2023-11-19 21:00:00,830.32,Transporte,Cartão de Débito,871.8360000000001,True
7751,72,2023-11-19 22:00:00,431.25,Transporte,Dinheiro,452.8125,True
7752,263,2023-11-19 23:00:00,71.18,Alimentação,Cartão de Débito,74.739,True
7753,703,2023-11-20 00:00:00,561.26,Transporte,Dinheiro,589.323,True
7754,879,2023-11-20 01:00:00,179.58,Transporte,Transferência Bancária,188.55900000000003,True
7755,887,2023-11-20 02:00:00,965.86,Educação,Dinheiro,1014.153,True
7756,942,2023-11-20 03:00:00,531.69,Educação,Cartão de Crédito,558.2745000000001,True
7757,575,2023-11-20 04:00:00,558.02,Entretenimento,Cartão de Débito,585.921,True
7758,892,2023-11-20 05:00:00,908.19,Transporte,Cartão de Crédito,953.5995000000001,True
7759,12,2023-11-20 06:00:00,628.34,Transporte,Transferência Bancária,659.7570000000001,True
7760,141,2023-11-20 07:00:00,309.7,Transporte,Cartão de Débito,325.185,True
7761,766,2023-11-20 08:00:00,303.13,Alimentação,Cartão de Débito,318.2865,True
7762,555,2023-11-20 09:00:00,506.56,Transporte,Cartão de Crédito,531.888,True
7763,17,2023-11-20 10:00:00,867.94,Alimentação,Cartão de Débito,911.3370000000001,True
7764,63,2023-11-20 11:00:00,796.78,Entretenimento,Cartão de Crédito,836.619,True
7765,253,2023-11-20 12:00:00,963.11,Saúde,Dinheiro,1011.2655000000001,True
7766,465,2023-11-20 13:00:00,81.17,Transporte,Transferência Bancária,85.22850000000001,True
7767,376,2023-11-20 14:00:00,275.64,Educação,Cartão de Crédito,289.422,True
7768,804,2023-11-20 15:00:00,89.41,Educação,Transferência Bancária,93.8805,True
7769,981,2023-11-20 16:00:00,753.57,Transporte,Cartão de Débito,791.2485,True
7770,520,2023-11-20 17:00:00,149.43,Alimentação,Transferência Bancária,156.90150000000003,True
7771,837,2023-11-20 18:00:00,108.89,Educação,Transferência Bancária,114.3345,True
7772,90,2023-11-20 19:00:00,566.06,Educação,Transferência Bancária,594.3629999999999,True
7773,720,2023-11-20 20:00:00,417.37,Entretenimento,Cartão de Débito,438.23850000000004,True
7774,804,2023-11-20 21:00:00,717.95,Entretenimento,Dinheiro,753.8475000000001,True
7775,796,2023-11-20 22:00:00,492.15,Entretenimento,Dinheiro,516.7575,True
7776,630,2023-11-20 23:00:00,431.08,Educação,Dinheiro,452.634,True
7777,861,2023-11-21 00:00:00,431.25,Educação,Cartão de Crédito,452.8125,True
7778,175,2023-11-21 01:00:00,873.16,Transporte,Cartão de Crédito,916.818,True
7779,76,2023-11-21 02:00:00,401.27,Transporte,Cartão de Débito,421.3335,True
7780,613,2023-11-21 03:00:00,340.06,Alimentação,Dinheiro,357.06300000000005,True
7781,926,2023-11-21 04:00:00,345.15,Educação,Transferência Bancária,362.40749999999997,True
7782,663,2023-11-21 05:00:00,204.63,Transporte,Dinheiro,214.8615,True
7783,400,2023-11-21 06:00:00,862.08,Transporte,Cartão de Crédito,905.1840000000001,True
7784,782,2023-11-21 07:00:00,155.16,Entretenimento,Cartão de Débito,162.918,True
7785,970,2023-11-21 08:00:00,909.52,Entretenimento,Dinheiro,954.996,True
7786,71,2023-11-21 09:00:00,290.63,Entretenimento,Cartão de Crédito,305.1615,True
7787,180,2023-11-21 10:00:00,900.43,Saúde,Cartão de Crédito,945.4515,True
7788,124,2023-11-21 11:00:00,792.91,Transporte,Transferência Bancária,832.5555,True
7789,381,2023-11-21 12:00:00,586.17,Entretenimento,Dinheiro,615.4784999999999,True
7790,293,2023-11-21 13:00:00,672.78,Entretenimento,Transferência Bancária,706.419,True
7791,797,2023-11-21 14:00:00,332.59,Educação,Dinheiro,349.2195,True
7792,195,2023-11-21 15:00:00,578.49,Entretenimento,Cartão de Débito,607.4145000000001,True
7793,911,2023-11-21 16:00:00,299.48,Educação,Dinheiro,314.454,True
7794,228,2023-11-21 17:00:00,408.25,Alimentação,Transferência Bancária,428.6625,True
7795,431,2023-11-21 18:00:00,767.02,Entretenimento,Transferência Bancária,805.371,True
7796,942,2023-11-21 19:00:00,251.49,Educação,Cartão de Crédito,264.0645,True
7797,436,2023-11-21 20:00:00,840.46,Entretenimento,Dinheiro,882.4830000000001,True
7798,787,2023-11-21 21:00:00,382.12,Alimentação,Dinheiro,401.226,True
7799,461,2023-11-21 22:00:00,536.85,Entretenimento,Cartão de Débito,563.6925,True
7800,618,2023-11-21 23:00:00,942.54,Educação,Cartão de Crédito,989.667,True
7801,21,2023-11-22 00:00:00,684.44,Alimentação,Transferência Bancária,718.662,True
7802,64,2023-11-22 01:00:00,649.15,Alimentação,Dinheiro,681.6075,True
7803,165,2023-11-22 02:00:00,714.49,Alimentação,Cartão de Crédito,750.2145,True
7804,27,2023-11-22 03:00:00,918.93,Saúde,Cartão de Débito,964.8765,True
7805,311,2023-11-22 04:00:00,256.03,Educação,Cartão de Crédito,268.8315,True
7806,285,2023-11-22 05:00:00,617.11,Saúde,Dinheiro,647.9655,True
7807,660,2023-11-22 06:00:00,406.39,Alimentação,Dinheiro,426.7095,True
7808,281,2023-11-22 07:00:00,21.74,Saúde,Cartão de Débito,22.826999999999998,False
7809,838,2023-11-22 08:00:00,134.05,Entretenimento,Cartão de Débito,140.75250000000003,True
7810,831,2023-11-22 09:00:00,331.74,Saúde,Cartão de Débito,348.327,True
7811,164,2023-11-22 10:00:00,569.35,Transporte,Transferência Bancária,597.8175,True
7812,898,2023-11-22 11:00:00,882.66,Alimentação,Cartão de Crédito,926.793,True
7813,918,2023-11-22 12:00:00,793.2,Alimentação,Cartão de Crédito,832.8600000000001,True
7814,224,2023-11-22 13:00:00,557.8,Educação,Cartão de Crédito,585.6899999999999,True
7815,784,2023-11-22 14:00:00,83.13,Entretenimento,Transferência Bancária,87.2865,True
7816,146,2023-11-22 15:00:00,293.05,Educação,Cartão de Crédito,307.70250000000004,True
7817,965,2023-11-22 16:00:00,373.04,Saúde,Cartão de Débito,391.69200000000006,True
7818,950,2023-11-22 17:00:00,625.5,Transporte,Cartão de Crédito,656.775,True
7819,868,2023-11-22 18:00:00,74.27,Transporte,Transferência Bancária,77.98349999999999,True
7820,30,2023-11-22 19:00:00,534.89,Transporte,Transferência Bancária,561.6345,True
7821,45,2023-11-22 20:00:00,902.45,Transporte,Cartão de Crédito,947.5725000000001,True
7822,787,2023-11-22 21:00:00,708.38,Entretenimento,Transferência Bancária,743.799,True
7823,471,2023-11-22 22:00:00,799.11,Saúde,Transferência Bancária,839.0655,True
7824,34,2023-11-22 23:00:00,684.86,Transporte,Cartão de Crédito,719.1030000000001,True
7825,653,2023-11-23 00:00:00,214.52,Alimentação,Transferência Bancária,225.246,True
7826,427,2023-11-23 01:00:00,119.38,Saúde,Transferência Bancária,125.349,True
7827,830,2023-11-23 02:00:00,831.2,Entretenimento,Cartão de Crédito,872.7600000000001,True
7828,886,2023-11-23 03:00:00,698.55,Transporte,Cartão de Débito,733.4775,True
7829,221,2023-11-23 04:00:00,579.31,Entretenimento,Cartão de Débito,608.2755,True
7830,868,2023-11-23 05:00:00,197.39,Transporte,Transferência Bancária,207.2595,True
7831,534,2023-11-23 06:00:00,607.31,Alimentação,Dinheiro,637.6754999999999,True
7832,692,2023-11-23 07:00:00,41.01,Saúde,Dinheiro,43.0605,False
7833,948,2023-11-23 08:00:00,127.65,Alimentação,Cartão de Crédito,134.0325,True
7834,367,2023-11-23 09:00:00,318.77,Transporte,Cartão de Crédito,334.7085,True
7835,932,2023-11-23 10:00:00,449.3,Educação,Cartão de Débito,471.76500000000004,True
7836,841,2023-11-23 11:00:00,129.36,Saúde,Dinheiro,135.82800000000003,True
7837,743,2023-11-23 12:00:00,128.74,Entretenimento,Cartão de Crédito,135.17700000000002,True
7838,915,2023-11-23 13:00:00,728.63,Transporte,Dinheiro,765.0615,True
7839,550,2023-11-23 14:00:00,574.02,Alimentação,Dinheiro,602.721,True
7840,582,2023-11-23 15:00:00,538.4,Educação,Transferência Bancária,565.32,True
7841,116,2023-11-23 16:00:00,457.91,Transporte,Transferência Bancária,480.80550000000005,True
7842,239,2023-11-23 17:00:00,976.78,Entretenimento,Dinheiro,1025.619,True
7843,335,2023-11-23 18:00:00,59.3,Alimentação,Cartão de Débito,62.265,True
7844,441,2023-11-23 19:00:00,188.82,Saúde,Cartão de Crédito,198.261,True
7845,148,2023-11-23 20:00:00,651.03,Educação,Cartão de Crédito,683.5815,True
7846,9,2023-11-23 21:00:00,145.0,Transporte,Cartão de Débito,152.25,True
7847,288,2023-11-23 22:00:00,593.49,Transporte,Transferência Bancária,623.1645000000001,True
7848,388,2023-11-23 23:00:00,572.08,Transporte,Transferência Bancária,600.6840000000001,True
7849,50,2023-11-24 00:00:00,971.3,Transporte,Cartão de Débito,1019.865,True
7850,850,2023-11-24 01:00:00,884.55,Alimentação,Cartão de Débito,928.7775,True
7851,517,2023-11-24 02:00:00,946.1,Saúde,Transferência Bancária,993.4050000000001,True
7852,916,2023-11-24 03:00:00,122.47,Entretenimento,Dinheiro,128.5935,True
7853,855,2023-11-24 04:00:00,869.47,Educação,Transferência Bancária,912.9435000000001,True
7854,638,2023-11-24 05:00:00,137.8,Transporte,Dinheiro,144.69000000000003,True
7855,587,2023-11-24 06:00:00,636.6,Transporte,Cartão de Crédito,668.4300000000001,True
7856,677,2023-11-24 07:00:00,722.88,Saúde,Cartão de Crédito,759.024,True
7857,278,2023-11-24 08:00:00,169.24,Saúde,Dinheiro,177.70200000000003,True
7858,954,2023-11-24 09:00:00,636.33,Alimentação,Dinheiro,668.1465000000001,True
7859,836,2023-11-24 10:00:00,61.94,Alimentação,Transferência Bancária,65.037,True
7860,989,2023-11-24 11:00:00,300.33,Alimentação,Cartão de Débito,315.3465,True
7861,300,2023-11-24 12:00:00,921.95,Educação,Dinheiro,968.0475000000001,True
7862,802,2023-11-24 13:00:00,180.01,Alimentação,Cartão de Crédito,189.0105,True
7863,589,2023-11-24 14:00:00,74.62,Transporte,Transferência Bancária,78.35100000000001,True
7864,810,2023-11-24 15:00:00,449.24,Alimentação,Cartão de Crédito,471.70200000000006,True
7865,649,2023-11-24 16:00:00,852.11,Educação,Transferência Bancária,894.7155,True
7866,618,2023-11-24 17:00:00,85.91,Alimentação,Cartão de Débito,90.2055,True
7867,607,2023-11-24 18:00:00,361.98,Alimentação,Cartão de Débito,380.079,True
7868,135,2023-11-24 19:00:00,900.78,Transporte,Cartão de Crédito,945.819,True
7869,580,2023-11-24 20:00:00,126.97,Transporte,Dinheiro,133.3185,True
7870,147,2023-11-24 21:00:00,317.56,Transporte,Dinheiro,333.438,True
7871,490,2023-11-24 22:00:00,780.64,Alimentação,Cartão de Crédito,819.672,True
7872,478,2023-11-24 23:00:00,547.78,Transporte,Dinheiro,575.169,True
7873,159,2023-11-25 00:00:00,834.01,Saúde,Dinheiro,875.7105,True
7874,384,2023-11-25 01:00:00,120.48,Entretenimento,Cartão de Crédito,126.504,True
